n,expr,real,imag,status
11,((i^i)^((i^i)^((i^(i^i))^(i^((i^i)^i))))),8.40539922474390342597990169845648792895281349832181025376360410852848840810894311554358572911294967058007656257270340897973506542007152910045768809118585045811474796817115635294420576152600143678116774211699666397414191842183626032007943018838076235622226609964716082485732399531689758958622217823902e-301,0.999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999,ok
11,((i^i)^((i^i)^((i^i)^((i^i)^((i^i)^i))))),1.21384536987567789419402598773517566074211792838086423522504614677123560520120456533613470375044740800184565222940003794765970155054876586798237713600015734830523906327244569540401860654696087628255697053020571164471039684810199954833001432728824227714650596150648667493352032522315414264742928298808e-300,-0.999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999,ok
11,(i^(i^(((i^i)^i)^(i^(((i^i)^i)^(i^i)))))),0.000000000000000000000000000000000000000000000000000000000000396685664450384941678447265641554613469619766586806093629853749641780960204555480009145419704624876741360784572771631118242129854404359047822422157155063027171110340818267717412891796238596217469448320877563186599682296838337426826474714266992437842585531345660966255670564902471558125837295617380183,-0.000000000000000000000000000000000000000000000000000000000000415943040136315990279719355968341084595230183108888561540362323425916619206840870073386562086407062638058387303474316506005500554964263724505127078620310985537847232630632538999410650381048202137989425236978378903626400878511512151870334045760099106326811606486292869147252628159801553864691798314741,ok
11,(i^(i^((((i^i)^i)^(i^(i^i)))^(i^(i^i))))),0.00000000000000000000000000000000032228930308901490930059246474320940430475943862670764714856792145741098682316137080557988169318638316410188163091690566619962194258455767517149381938151949418848420437346815578915462291368964203583298872062333329963303301957254220157712060943614823042332548709523620263854269755514801082013493499488,0.000000000000000000000000000000037091773700287665583349751884529567214485673737859530334504435620544913255296475579599424975552828848971742131663279422552607169792501892415482679487121033712044812778882477653439556500672711589991724465123882843498469700603041580199897651170735351200892963988458913849995115851122112791980775387598,ok
11,(i^(i^((i^i)^(i^((i^(i^i))^((i^i)^i)))))),0.000000000000000000000000734915551637470308774229451520565522779600738308948938118735072525358260459560152932959282967143403244156074394877553807781673259031933837063570019812424917339178397630075479735990827681780971620163974233016719621742773475086034240378689802702469850982479427822888942389434241511118165962587561055776,-0.000000000000000000000000599710490400685380715513317118813034514685747574212510968629879822236669667139025455536951664089300307983561858060024186099555232873641424594739290127383968798788743894184445853213555818182501146518057421170556118332930888548427010775709537033900423492454967911231063149257142957250593527866920575588,ok
11,((i^i)^(i^(((i^i)^i)^(i^(i^((i^i)^i)))))),0.0000000000000000754980609958248182374376779878975240570941040786574576001487167561597289716826888625319793863367660844400726324984667045021607067819281347746593002622460693162691840695947583456099883243675933067737793472143929263385050254025161203861804355404348746133068376472681766878042659322007026287040436541114,-0.00000000000000019482692119956043892717252170510662427871201370755285771374984288960078777637387139485054273410655855815956348816146606046627582831951358248267507030718056073031022996030127550141385742345819989677092961085407250770640890742910132494656840174276456910336329302443621392436991701230948338447594748874,ok
11,((i^i)^(i^(((i^i)^i)^(i^((i^i)^(i^i)))))),0.000000000000000178126718275985576556879715349963770997392484294660756018745428966556052347645577454881019446393126581913444213156274938456446618434683708269654560513494801398766502002611744164397053080766028967062087998333257660553020903600179794121871153311759911143857062106262411470370454984210042346095717760791,-0.000000000000000439676494647669983405434231329126231232183853861733137456008500931602924651045110897543896438495182502515303466411987945012611246042304863763967543580122715679567443470639271393574546761309053358697647327627718742967129564774819470049226207533085939221662764245636496961403448484727645073671650742768,ok
11,(i^(i^((i^i)^(i^(((i^i)^i)^(i^(i^i))))))),0.00000000309020860916859514679806415863497597610460696083426899066452080813759673127626433565071869168902820680249784009943328670051922507263155769778728804806865274988667370653520011872191079809744789448775913914553131603629221053985855299524878765541953215279489518040134474749739556973994395046122352330888,1.00000000072449351551276134575103831807091873133659126695507814309446634063466432464419823954427554089032353847413057840067171957346467477466688135429064658479677166512476459916998393570512576259597336906024988065434941967866874712633421904842015954201543029078816648558676659695336395326985392802778,ok
11,(i^(((i^i)^i)^(i^((i^i)^(i^(i^(i^i))))))),0.0000000208096015868791828148562932059873893102980023112404490745151476862103753545316038913372749449160604071349430406981876192268183821897957370448542361717041496384897495435211848670790169768735917589597074658607824467874312750780576675516889649519859682230565062446631717180462643516986809817785510686873,-0.0000000927995329765120228196615377847208839209935399791275746030066269163965621305229405791036784846633680362013782903222833058952648490987403142945444207598565745230584483563289998905577249821222168605085408570327996245973892918598379471896836978571164918849371368032435360323228457539311174093263934094531,ok
11,(i^((i^(((i^i)^i)^(i^i)))^(i^((i^i)^i)))),0.000000469444823904120902655428203329294641764461302753543329256239768959877105735974907142495477908172332332845713457466959295632572685638995632558884162881906776330814963049882387317694999946490382136394086960229851421576128993774785819396427978124915918419794241901245411164866490400104815358267544342401,-0.00000115285926993668822045943023883779101216654400789383495760233746061493684938160277118334101944470836927030384682775672471903279228115102769920427876059199798695020402405588613759847069884987313669383496754075892514426040128447455893222957219980367842717794716873226353989041373963021108224532310843822,ok
11,((i^i)^(i^((i^i)^((i^i)^(i^((i^i)^i)))))),0.00000130326113900708865770531997029763674882672055094788759877062322125073171079552160858697064394885836189458380394189962428011873051606916859808800288875909660841390590798710593751738090525662025550721323282561697820409929010999343483125090284763529653236239828979458991372598713088766075706698342972836,-0.997976558545124566284604395580151529041984972541583755869172976087799434838555758380254593852282237209366863088163259841344475789159570957497200089353711374954116428240213079665580237205888032777960529887610475152048844582962774624775668133368160790822738298104340638800972938653892033050112447959978,ok
11,((i^(i^(((i^i)^i)^(i^i))))^(i^((i^i)^i))),0.00000196753066968344894904205383822886100298914343745285848871459636325043216921245220533558263019737774909381926532839240982468859375369706902359917394313766456330663044310467238979259598291231750728819983220870841906132917592785508005384996145289029719021326418093290108527396136219279346573774649774705,0.00000332796593054017909784090418184159768039912664908259053152705703586705328561031684090956200129749480396039301878494833676163497393681722581750452104660261751023606741581681542766680000969511234138031550335557041668363783498281731946400336921191863612547539880555273469113227198849645221423329833450845,ok
11,((i^(i^(i^i)))^(i^(((i^i)^i)^(i^(i^i))))),0.000012570843697158811454263612860228144564399279402612646421794295951423880522940333773751946738343597085122029093585770619070467842645413399110045748338421746717233498785305978999964380375512163836882990916480724712640522728399010546191237981896196660351469627566139685466068383480452200987052072696845,-0.0000157616997270703890096847296100643276025595098298026042023189648375026418484347239039670929907139002307899409272595762335021699387549644230221515162139281316411252125544313178240963300985269460447243679235478865981101458071242111862990677425197380109950647456386907471794984519007208267876125003326394,ok
11,((i^i)^(i^(((i^i)^i)^((i^(i^i))^(i^i))))),0.000121311829847872386372079152367564332345069790858978423688901932235775322602614531302344525963496757339956817418008462266007787649329482387370834857440739150626846187200198590155071235641478278410376252540459370170463681338909442709219078543157260095446914378994218522070198529796145374039859048215312,-0.00000692103378391953036772579861496934325363463046478725939518533517286583172497024834827752413499030864932659680382508458710135729072748034703808731317208918577260048784566846152357540232643741323973070844421084878545030172226396395204152155147215050030799497404335369579274146204497940575050104023280574,ok
11,(i^(((i^i)^i)^((i^(i^(i^i)))^((i^i)^i)))),0.000166932292343572773607431732713072068764782637080876356541068113895821450199399663416579727556801872013657473999655018800655886852907240500249374206910995536461895265759792294855896466292425423879785656991212481644454438342987786788278514727981918022498724092578615423277689051783233468828571114397912,0.0000506991255996985044804824442900194510785200691735784147981059760690462600529110265250263317156774138801290938399645641461800569658174036113222806026067321289046775578028971721174803645164543752483057655230545968157449227736614195813059543323655441562479976696407117185929066268270750451567847635284376,ok
11,(i^(((i^i)^(i^i))^((i^i)^(i^((i^i)^i))))),0.00026814129762454247322181361355850816624637886356804094215331707425144675562393937163061379584679711624268485471113005027280890088313253017197300400918291209702871089545739515691974581614511061028379887163838086063894636709954473518846729120400231847310538556398493421201311888008675959606831140179663,0.999999964050121607916388300888395291940768487288490076612829303801397452963734178283208118395105667457956867113102187696987792124297446350964192806413391108888574442498944109873478093273594240848712380855796397021456977787396285452485786758356071323360564136512963565116257624528327835075200542855813,ok
11,(i^((i^((i^i)^i))^(i^((i^i)^(i^(i^i)))))),0.000341565219091056504779164177412183130964030999422977375958284817027407129361881820901133118809348748360226845648493760899883258920369609400857231003588541726301950122188926338402410149343800433818644821419771621857460578282807429682327419100798139296534319346159618885147679600534805454362452365093775,0.00672072159024883761057389216728631150315393951348441833710877889766139004498945998479002931321157620411633669890656119664456186287149264640123962362633961938231440440303351089093979554426074708399984477235357666481082669699469031054824649489179163511140167681659305930193091154922024983815451451800607,ok
11,((i^i)^(i^((((i^i)^(i^i))^(i^i))^(i^i)))),0.000367526054775810176196854695374615894451125538957330879000400654679717475825299297206260411373324473898746484170780925499750990797806664381596641329804852412880759570563662907163906211180856200432858411180215647438918474434114013471454456940971129617764507896691676244676022355722247333906887927191063,-0.966020637356643524300637449317059537395206007442723593902513722424479213842767282286485495853614019771540981428372366268178385443089123398055241384146232761944214672286431946476605723353313588617091497293414294796808839512150601497709857894508600170094651489668064877807178613737250845460666433866646,ok
11,((i^i)^((i^((i^i)^i))^((i^(i^i))^(i^i)))),0.00039038925165649565593906909814345485038645261379350887249909513464790144801275303484774933588123149351951863639284121978041746792764292256886701169011602459155870596476221964015914705653883131965121222781200396136378759451245692651981521164844681145428859483108741036314571480820820579126559102019654,-0.000402486120822181079205645682730791149799758120051540329061016869633139150920651171910958868114777896285661369860420382185219822046690107265679020952732040267928003262928413208139513961722681937439014051465212062080190341525696658086071385497461994208873857601619877778431518945832121684675851305219973,ok
11,(i^((i^(i^(i^i)))^((i^i)^(i^((i^i)^i))))),0.000413700341149246725114445135345119173474421425162351413090039273378635926620258186699988162343567157514112623471491023002656886433616561260588990663766362624857103555994326458677930583934054680641379614275455908275429014102501242313191782627998679019398234377931955889233827779215790034629995642894952,0.998779149008264462879619405013637448220354324783678712587367305238111503889649930570514204113997155058243248122362533471967364346974546452790963850436851904276232457450824402778387194676932961681008030748647512703593270252574533436921852652146639082053707205339090455718236401402423034932250391429579,ok
11,(((i^i)^(i^((i^i)^i)))^((i^(i^i))^(i^i))),0.000463636744673066687949758573294288343401205924111433988510690480585335638729890548530629620146588144058315163588588642285074010487841622176289223825493250311956364600421638054748539032931063044614603627641406525851257892611249751300532895360951463508195158874695645998910613633938422917053672203528123,-0.000260880526984854211670151365899725765431385726781850615708170959927392825891111059531444051998039374154721034698346410523652492356335708882117414061373509026715030344498793288747396990338512581478647367470989307274908293311485311799637055133739687098051195417781121679618585500016968322050504116906114,ok
11,((i^(i^((i^(i^i))^(i^i))))^(i^((i^i)^i))),0.0011217508318018180056036512566446482319331742484005928617287797536252962488186887443310240077595970878154176316707441973448603655350858259912555275653937091597689956680104946431230091404612720557385990053197949836681034026689406836706938106113178546610062005978773600357453173479906400257448524045318,0.0000275695406368326598564838445982417723861796852071071958955498350352228593129240415956634774028924067936402715583392989048119950716560704311723165881483318511633522750653176027692700932559317623386866030381806934637868480095742698087645944992680385416512689932284641750674410796694993632214151962670841,ok
11,(i^(i^((i^i)^((i^(i^(i^i)))^((i^i)^i))))),0.00121362313520600766242515617103966992641877446044027204711830689478376759444069522979265025764594358235881662453287552719744997630849761915396617213328772325999385932565499515942742601080812668969149483375099482199282642633079483877464969473457007138610504502511743592030924844464442628677687895478215,1.00546879693796483620693234202462590074759464574928050604507512323254356538759361699653408771176045983620395676641324411912272536013019868629320429832525972779786466489132890862706116714054081003711251866992116093360435858578544101532962049112977419420714285456793959988890919450731232439536196274042,ok
11,(((i^i)^i)^((i^i)^((i^i)^(i^((i^i)^i))))),0.0012894678596236006358805407538405890869782290634759160425548425550499200406592082090571629525852259332236909329798088783089222573654843867326782107471975379834441957901289796755939446454039714387497604679905307501654295808132641039548191666546274852740963239196309480255489226477684750705720019882582,-0.999999168635973915793149014757002428540250846912588644366970612758049775745491840063386739999473063820125692913349008961741749880565254243504887646833693871157771979011974554535221278724044571744527712011568376760085203129315030771499326446822632334747477286061128951833287707522640438600647270884385,ok
11,((i^i)^(((i^i)^i)^(i^((i^(i^i))^(i^i))))),0.00158451554257477703699052034888192575046301155398833746080549359779775991323355370777999962873035171008121086200269001402545674982451473940941595098545360173587487475215239303737089222954119306866087596829741091047499652012760671220741634091432856396317166637593426175957120158437097280859329100254656,0.0000521997098317096099533004448738486482813698793323693078751745098039592904104855149113625020535014458797418510289204929550978767668404698538018586108199912065574208748620655520242455246867297589312776745686489493315863288151880922235131026970982801561729314250083462800528351340594086967611056597997704,ok
11,(i^((i^i)^(i^(((i^i)^i)^(i^(i^(i^i))))))),0.0018303283759617666583333204960004079986563450053199330528336023374697616185041149067035976681857526358976058210584945137179340119526492818264668000822242064294844008076196717057319529519037696151988501552421922934467003779956018464937773720187705051781201181750333883616863459523667095423893248510115,-0.00140393409913174341954466569973418217388725283595704212255012562609872861203025532381858066229629464499352152018805586051501215583609374298177644083271873261597370135495579442242190468498478737327245048740600565427763365272108645266552486241269823811941902395434342590061359401182193771140799317236577,ok
11,(i^(i^(i^((i^(i^((i^i)^i)))^((i^i)^i))))),0.00328733919948765883621796499739087524387046957783616983802178817255074767706500923039149742470289976397928522239931899867239222731115346610162858315411282264357519162003385373600734184184302407713202509796989723672680530209399524179979615687740750550426408675719672464491602929308481924440454003849772,0.0192281415503794320020356933649880444040873646887118991095777105773552311631716384818193992467786246539757276742851977422331536890687250688242144515132090575554643279298927267012131529123983060878629069562329860801876491641163570462024647948136924804908409995834662488470534368514137617681612868560477,ok
11,(i^(((i^(i^i))^((i^i)^i))^(i^(i^(i^i))))),0.0035559518868501990626371052105940297967359220270574688133629739247045765112487480064109811623060365664569174799329764997789219949995377300966201053475878047549473171486702080847275592138798515403531582601765303903562356552586849759594118796158880364928198293143967831125521129198154865777461341947441,0.732036207998033118060923338637743350615887820183054690683627465196688581646154163527472030440867254866442801912566196597110477647066703244518664349060605638872093292624412585311297801974081486322573197613281442808988170234358315200614944264117681143779360488578579968404786407826920599754201734470209,ok
11,(i^(((i^(i^i))^(i^i))^(i^(i^(i^(i^i)))))),0.00363985155104818996803894237379048923041988626466685712560409226196931718239224106429247351378068668666104629178539494046965183474499547985052763645692885207904572676068000925985363818368849561680443683708051623593646104314055622689830564010109018338054856553213953937376102812796304914008726402230786,0.959638139436698254448613500950546855077382012314612556683453247006257371483599820835308807377231825417893355237325813444875032957187543058551641227674076182057246772706619528670928701370388443248689505746693990396258763426471682845157337411475767641350139550487922786089737642909166676747908252812227,ok
11,(i^((i^(i^i))^(((i^i)^(i^i))^(i^(i^i))))),0.00388311938358353008214059293452131274387701143105640715037325898853188224109206360530020317922207956189401439892550356700169349393751608594913070460162806467104897905246022430270810582533625711200105443251327019431366815726771280831825323598459048374234648280374250044282880927483708762231019687517417,0.68365642285999714445189572757436395732293098816631368052594975891272353547215783308682878439516834714439031465879553128087807466558918893232722238978541438945914021609787059954855621677251437217589649289847957291636282568642651283202682825086542646442672732418578452086723448911559687217975952377355,ok
11,(i^(((((i^i)^(i^i))^(i^i))^(i^i))^(i^i))),0.00460096252718986929894519745154940177372690187527794113692023275290624004240685102299879294070419381590994869631600207890611143812734148713344475016719965229187711555421767196725025290949490092305448995721246999256323037818601432217281687566277927053082995608927478154475289311680108167297981363541418,0.999989415515896045432172542060804060144795886878473290969927048718930967480020772255908547847006510445772507760871874285155216001002918789145463865938636267435453189248166851779424924237574304420928863141948923545600756710551622442908795919242959462322103808890749349158317429865345936416116333250762,ok
11,(i^((i^(i^i))^(i^(i^((i^(i^i))^(i^i)))))),0.00494726363616240666083667325565855365169221718234537859051491941676993529930558803745482555691556549459757590508441753459725433939381116297341003768729975002640764454473478986182230292120704024527282707592017307101040218192518859787120637954690283677065544724404056573825317462114351676606033771938443,0.882670320486147081759823144309632284144007651225447675223270472452272505240121853540810176519458738728070401733646171015708037187876377796048977246032192948843857767763278850671523362600845559158107183652382123678392651245284275986388780815739098427335187755226219298531204912833695003833321575331473,ok
11,(i^(i^((i^i)^((i^(i^(i^i)))^(i^(i^i)))))),0.00599345997249114501144682825867324784322446068323032174951412589666408962619225891634779314586151331572188052333357734324520616423115029980144690466635882064715845056467470936181153601991979600299708642509061548749853933937821271902973736968119154120860398737145947019302329318773642486772597802060729,0.0597759904583102927755695559203105390717841530614791351218261332815694555522622391522817905419879372635519664600630551096393655273490690496082196768010623281772464867767685867548766652479570245403668057343401351701388696545876036468641310128674883989580795899292464738581820198898870406517487726463259,ok
11,(i^((i^(i^(i^i)))^((i^i)^(i^(i^(i^i)))))),0.00641044169651995653722757350121171915958792195748524021310036061523827397174466048036954973032926881384071963254835422505983447106219835415949548823656954472448075809847963805407956314416773334788876395319985411184965960899520817624999159380268280986214503514366280650232134371294733056665653376044709,0.0335523327689730679798896802458812031561198016690187576274211859740047512321119626678048435396848953061306648444672489407821996253711624263348608798431282245011780837026660265617830385372064171583935374035095455962121447038976145166068653822034813713102366850181153337536188791270599134722245669784327,ok
11,(i^(i^(i^(i^(((i^i)^i)^(i^((i^i)^i))))))),0.00648212972095378034570053176366523828040592175828445335600365086196143495208551441095087663344849900392372112917879432897089175558872301866405574537657115791997280757320781872603881111560554471614298822750337994482746758096615748570428368235396377184670897358290624510592702355705433622921175268246412,0.898588396287796716057292164215631178665133769228726868304829907044878540231728206743191528469198068498747556759697235738566778444141054582914401030941159415184755018456444671004249716652602006758804917386296665738038520126390711549819390417669019185322732493895075574346662596336891960112520882382132,ok
11,(i^((((i^i)^(i^i))^(i^i))^(i^(i^(i^i))))),0.00707796604576622083671334230442517258241178860196862494801061864354406012405507933248586420516668078619733512304371652993109660274009734766259749335844365101903131200633748540219046327761268976567594988452468885887363549898048930436857863560248608676104985705543005322122983672027363776990856807304044,1.0660322018250702619344170121344291717196576611516821392567679680733905522872196390765644537740524784314196364124017168172601068782920661922783929092350985514740986520478998361276660474010002669987313164786498266012065752640764299047032263488670811869649860605104462073403208084838097285515412216796,ok
11,(i^((((i^(i^i))^(i^i))^(i^i))^(i^(i^i)))),0.00708379783058033159519234463071752035604075650974511243030782029577252324514630366274345610831591215989250125300132038583014482708096634455505057479744493506210150205416065577335376071847418901764439454323663561621176456086889768777966491715196425189029144207901195399381361391826368729889921949340952,0.979292536068125743084953226075613150300186820201956922818989185680293926798741757267683590992250859549308520810848214161172957169142330339299059585557030471358099675908971708230778668897455484217354648835091284656920159436356238054395923070737671451571232419046435852858847405694294511420969001090617,ok
11,((i^i)^(((i^i)^i)^(((i^i)^(i^i))^(i^i)))),0.00709435689283142608046074255039947328915829818462546319296140533571620229960448652495008229151780395734222239699327896275962341955512669678859909319716379410808367331303183842685814121218155931795706259647941462936359958165944311725304585478452379337548312258201516688269648665633900476801917927254113,0.850715205426780317317020792165966359389451938318740544033016222768745732611816211413342887953332331315340839769914247757240267195685623951314910592778671047447895859181407180368601489433035967918419809778442725890131181562051698126115701898598751345090839177982945709806097406612173668104557956909602,ok
11,(((i^i)^i)^(((i^i)^i)^(i^((i^i)^(i^i))))),0.0071751665514545590444933224659258921173729949145571614045163213393135072220524785298071395580959519945535653215196612277646893076677267411972277669010518793202049941547601119482990232153053060352732605097642136220614235596254128519998235855264819324656939413498121310862279649059266245718959518729436,0.0163689095534607415926582703610064151288147768784761242149660726522925220640728923956647726641881383483503500222365372838019203218436985815301756840216959294461086262943056682793889075991349922136571233559710553912689311697079387835859427954813160202850971334176363981861739122712719558591165540410828,ok
11,(i^((i^(i^i))^(i^(i^(((i^i)^i)^(i^i)))))),0.00833075229977004917076169730606250338109661207192794702947502956474895231362124561542477341176344811619137701660093847851706511081065693831807765476082414092733846397973171859656483123725987030564300374811631769250778565445690147189348509636686253957942805060860211824146939213393783579748233997686347,0.963296034284596708468557526714606863572709611071193246048121157484905582685595711403906596744794727275801313880506743115764875755544065955819303842880897085636478010594355912427905105346723408548124094573628638963562575013671208691960317954861456419730095596718915280188705994775432922637202001750738,ok
11,(((i^i)^(i^i))^(i^(((i^i)^i)^(i^(i^i))))),0.00846030924318733304890791765028689277250526409692034179106172430213777269558825746112489178029412610586733423429592403198075407859916791063043862257328008463179465418532979230725853868601728498991201875643009700003597070888877046102236699166192207884493441979263023767026078735107109464687385365995486,-0.0113854222964353896761744531531893882146922183170207799233863275300760064881990264454276442672391387012251745829826950859658142416512771051529208984733243110217427879216303857051513324062673279690409959258935506103138100000098174501458891482625831194076709558971997539141214282081918084584544728015576,ok
11,((i^(i^(((i^i)^i)^(i^(i^i)))))^(i^(i^i))),0.0084773199151070315025757674347872049358902292431447526725107961621748839178836178011285160415863124172790363802200869883125860173094318275107973286096333049816520374357078047934053960994870339150749919533132988259515313752522466074479541546383803747441441822727429708359850385266929365590776630691876,0.000837574917321997801140465353136072534596959892413218957224665964505733633751495727458639045412092470752183552920083903961899337575767309974470700515753778100668628137304351995448227652724244125928068107287375028719473871765204035874599988070355367321099197699746859506777633800554987969587496029740237,ok
11,(i^((i^(i^i))^((i^i)^(i^(i^(i^(i^i))))))),0.00866549517041059193712760670449999133449017630346421114290942525521951698200267974258447966803265903602754424633277307483775728868513719363561160386572015453040448246873526772017647900716069670184846959275519171840714958257050376541596422419897526815787325819500182661343686556070654785191216833694551,0.755885066101549455022219491560055917963590219031088122437789897464424868750264066396846125223829494273223716307953584185042484950172282415048661701672095036222548430867308003465117821864159062218715757733171821435543379766079905625415642180953567877645950908279615809472921724781127912502171285207664,ok
11,(i^(i^((i^(i^(i^(i^i))))^(i^((i^i)^i))))),0.00956051357272885981532651857565254477757760909322443706106056536001108505649964363795054755821087023158953478927871553431340268265278492261340844463187211777976573603266253447746416529981202749643931215059639503288964170470759871720770699349356857822357834015538486060416300215084590358737249964468076,0.976156357554016717930236119226702999081566552873474242008476656164544018368456010072585333049424905297162056081092138876401416791610679368796605310107074621743697078067372392712643914798683927101719441804127743913510997915922371091634362623226323958055467356864620684362040327771755555222612766434044,ok
11,(i^(((i^(i^i))^(i^i))^((i^(i^i))^(i^i)))),0.00971539900669872258868018468566389098541600775000971683470299071951944196389571013694161819023643084679221586306102372506126191136895476286327375334475594420816330222404842896230226164830824612847774732314899860891760895143434378831130833116095748106984771740301611508111362914227232876808534517085233,0.899542269574309971274787119380509509765165264417283439079344325599559251163564601306617899412906606994796514585420561725403753043307478695791146405328269765251475930791087030891904327667497953388253043926193652386168839690634851973424811929663318068139835845355607400272343000321019775960031839310135,ok
11,(((i^(i^(i^i)))^(i^(i^i)))^(i^((i^i)^i))),0.00973844416107766441741141715384395827780260685197400210944254164424857483498039098063908780121404632303948947118668108327237463827143768313882273615588618789718703390191564652247916977077303634714424432514433615120519406922909739860668012396509281086976324003626404437632468462026513820355926312884397,-0.00281967818498369671010656783173148383674998176063993226400470752399242523218468757898588182605665708945856163585162854620236947984530990625442866795747751394600437539377523489433034211087524791013261394922001546572303432771819761264826910351068589787947215713068146770556224575901169602344915446023493,ok
11,((i^((i^i)^i))^(i^(((i^i)^(i^i))^(i^i)))),0.00980199418478133208893038021086197995060474589441589890794469200917784253873180283141044811842828231486980802848113995004580419846669522454392165742908249044343640009695533847866231946874176081960538187560617164828116636482450654035953441999154760270076459814459637236823404167970076677505245650034273,1.17539977512610017825989637435968625178192065458697162182254387630088361629795506869051811742254262535497718335092840659078724194244680412516190230216637731853530252037827643569318667439617474432902851319417010225957060032141394483667555345870346390130948603123643168006351257771302627063500015125134,ok
11,((i^i)^(i^(((i^(i^i))^(i^i))^((i^i)^i)))),0.0113534622647017653266034758594821151272656743745123807548139338187256132511498975500385097205827960677755783098818987806619984086379996788283548811984721829624708838168720323838501728378072110777777655606333034405308241757279657595875114868994580957068592901581829337397073439256734829620603671041452,-1.18875466293332440179410882567404211950758556849517158845400759421810158535064184909130636576934631429084907121204313110265117014635947882172588611290119029730672128744944425220174407436702784717437116781039551853302488491247096009494598586563514375133891310797170538177925759171898096760096524552442,ok
11,((i^((i^(i^i))^(i^i)))^((i^(i^i))^(i^i))),0.0116848909450012089389626686874737505131493298640259328312749586914898842383677462917293426501024420154147845763716111400244942353064464638485948662570324707596055829828833020575987043768796723300634932275222513019229432947872937564713260157368875648891755452278886970358106309046327830593938554105335,0.808396903358050935045299857606245265656422199626333685853171908069553989769523238375677325340139334501824237354162530506384747173852310153911884877373227911273813646938138013185091313636039330387582368315231298674050726233883873178009862635024199820873746056029558023314882182819913359373060470330435,ok
11,(((i^i)^(i^(((i^i)^i)^(i^(i^i)))))^(i^i)),0.0132020064246308307332435361609106733508150517067526713780857187157741317351569216626327238524371378206960176207064336223021815215709931857073280052871023485612305209688100687706924462468722991575777048847206343163005814603350717581508797704149988756994949095100818360289716183820892189750881486946747,0.00518764876630399832304090470090512739353253472867575182448837626973415589280667903547632808789086443197993333514828771030879099197760036780455758813225250185583869720359441436044203855179498530041768754194146955028837610778764191411782169130216114887380410752145716085565555973893162042456196933398362,ok
11,((i^((i^(i^(i^i)))^((i^i)^i)))^(i^(i^i))),0.0135344892490521640878887570294982607790560789504309551945279330607290431611310610954457369512841894116030701884998653424242070631773918402985655032445272126849114855529302631902474261630934991296910970622572808232850996188593664476540662892444068731595981944072551963043723011035953817701483280702942,-0.0421108407022220455111951427402923584618326600521711465830776144373371537091300052706735991023389178484482025959726731417138827741020029447182297898885176857647716854305871900884833800674391361748679789095403860316666548805263846411994374785602057125328695023211043890791341035126530291230581839246849,ok
11,(i^(i^((i^i)^(((i^i)^i)^(i^(i^(i^i))))))),0.0135940248021509658011569167746597760748369140798555435919699633434196242947961258880960667393722231161913345695635544903178486327724549386487982564404401730674120485536960343898843560904047356395269591963355645500851818069861490764810743833646207297857077730778828608790183908636902534340892381891587,0.959535006470176648309316060036475354348418461294493554151593704246416173561533813626491431420188279710111525532119338155447351931598404544872007850083290827530175278876134746704628043376694352317427433877573989179287771561775992614386032901527318517358473365964881387864788932904103162197541022192812,ok
11,((i^(i^(i^(i^(i^(i^i))))))^(i^((i^i)^i))),0.0152057048000379862001351672461245861116385974830148015428854345014798495729798995077064759931453336594674475677111288289823963240739033634123666781771939838677768026406378700785471032671741725743218819377455560565864364371296525044782558139890889138759166115029881394578427418097492179958378733474796,-0.00593434179898915745480368656719370306397285565520283831489634753156010344056404669286325106800275951674396012999081437922578698524190360443445595602762452318128537452081367892716777529300648611426710979430890992350193070663865523068178122887029953688856178071950573057197804463763032476113253879937598,ok
11,(i^(i^((i^(i^(i^(i^i))))^(i^(i^(i^i)))))),0.0152750055082183532861583062948127249482709672733509024936641288002824174041747530737400490146962555041623881947008533897376289112259612958747491211803607608956577409688499383639127909623897254878229130751381690444094318021748091525256122851468474922940545563473286052350470059812921644665529601573838,0.0397651293076578996798418485613431804523323711477504098707171374752168349133566286608327410480339138314947660259418285130484672853908195128241150776481497171518026498670370491516174192881330892911643366266477079973386666567768750952669336836048351844190246341508608117400488117100973626468480463405648,ok
11,((i^i)^(i^((i^((i^i)^i))^((i^i)^(i^i))))),0.0166284595339700954870880928660694405025701947363922072208456505009654296269806064470358797720040668138393439353103190199467275240757720038560988674261743328970057270922036222018741971451762606686538740471325047529541166942033300854972097244244371256398915057151380775547412541717496375738818392626148,0.771398203410251439874915916038423061401829481190060872111898573777999834410680911042556236391708727297948581141418771899476145865320932340294347479634494087640272638918710744027564429112232956058992641162061178540420696752816195215458676020524930068070133688203918532940484537615934630978159716996932,ok
